timeFrom,timeTo
02-04-2020 21:26,02-04-2020 22:59
02-04-2020 21:26,02-04-2020 22:12
02-04-2020 21:26,02-04-2020 23:00
02-04-2020 21:32,02-04-2020 23:00
02-04-2020 21:32,02-04-2020 23:00
02-04-2020 21:32,02-04-2020 21:59
02-04-2020 21:43,02-04-2020 23:00
02-04-2020 21:43,02-04-2020 23:00
02-04-2020 21:56,02-04-2020 23:00
02-04-2020 21:56,02-04-2020 23:00
02-04-2020 21:56,02-04-2020 23:00
02-04-2020 22:11,02-04-2020 23:00
02-04-2020 22:11,02-04-2020 23:00
02-04-2020 22:16,02-04-2020 22:43
02-04-2020 22:16,02-04-2020 23:00
02-04-2020 22:16,02-04-2020 23:00
02-04-2020 22:16,02-04-2020 23:00
02-04-2020 22:16,02-04-2020 23:00
02-04-2020 22:24,02-04-2020 22:46
02-04-2020 22:24,02-04-2020 23:00
02-04-2020 22:37,02-04-2020 23:00
02-04-2020 22:37,02-04-2020 23:00
02-04-2020 22:39,02-04-2020 23:00
02-04-2020 22:40,02-04-2020 23:00
02-04-2020 22:43,02-04-2020 23:00
03-04-2020 08:00,03-04-2020 10:31
03-04-2020 08:00,03-04-2020 08:21
03-04-2020 08:00,03-04-2020 08:57
03-04-2020 08:13,03-04-2020 09:58
03-04-2020 08:18,03-04-2020 09:52
03-04-2020 08:18,03-04-2020 08:41
03-04-2020 08:32,03-04-2020 10:18
03-04-2020 08:32,03-04-2020 09:00
03-04-2020 08:32,03-04-2020 09:51
03-04-2020 08:32,03-04-2020 10:43
03-04-2020 08:32,03-04-2020 09:40
03-04-2020 08:47,03-04-2020 09:36
03-04-2020 08:55,03-04-2020 10:50
03-04-2020 09:00,03-04-2020 10:24
03-04-2020 09:00,03-04-2020 10:17
03-04-2020 09:03,03-04-2020 10:40
03-04-2020 09:06,03-04-2020 10:02
03-04-2020 09:06,03-04-2020 09:33
03-04-2020 09:06,03-04-2020 10:32
03-04-2020 09:06,03-04-2020 10:59
03-04-2020 09:19,03-04-2020 09:55
03-04-2020 09:24,03-04-2020 10:40
03-04-2020 09:30,03-04-2020 10:23
03-04-2020 09:30,03-04-2020 10:27
03-04-2020 09:30,03-04-2020 11:37
03-04-2020 09:30,03-04-2020 10:12
03-04-2020 09:30,03-04-2020 11:10
03-04-2020 09:30,03-04-2020 11:01
03-04-2020 09:43,03-04-2020 10:35
03-04-2020 09:47,03-04-2020 11:58
03-04-2020 09:55,03-04-2020 10:55
03-04-2020 09:55,03-04-2020 11:56
03-04-2020 10:03,03-04-2020 10:53
03-04-2020 10:03,03-04-2020 11:50
03-04-2020 10:18,03-04-2020 10:48
03-04-2020 10:18,03-04-2020 11:59
03-04-2020 10:24,03-04-2020 11:29
03-04-2020 10:34,03-04-2020 11:31
03-04-2020 10:34,03-04-2020 12:47
03-04-2020 10:47,03-04-2020 13:22
03-04-2020 11:01,03-04-2020 11:47
03-04-2020 11:01,03-04-2020 11:57
03-04-2020 11:12,03-04-2020 12:54
03-04-2020 11:17,03-04-2020 12:24
03-04-2020 11:17,03-04-2020 12:45
03-04-2020 11:17,03-04-2020 12:50
03-04-2020 11:31,03-04-2020 13:09
03-04-2020 11:31,03-04-2020 12:18
03-04-2020 11:31,03-04-2020 12:10
03-04-2020 11:31,03-04-2020 13:33
03-04-2020 11:31,03-04-2020 12:07
03-04-2020 11:44,03-04-2020 13:36
03-04-2020 11:44,03-04-2020 13:20
03-04-2020 11:44,03-04-2020 12:57
03-04-2020 11:44,03-04-2020 12:34
03-04-2020 11:55,03-04-2020 12:35
03-04-2020 12:01,03-04-2020 13:23
03-04-2020 12:01,03-04-2020 14:01
03-04-2020 12:01,03-04-2020 12:58
03-04-2020 12:01,03-04-2020 13:59
03-04-2020 12:07,03-04-2020 13:00
03-04-2020 12:13,03-04-2020 14:14
03-04-2020 12:13,03-04-2020 13:35
03-04-2020 12:13,03-04-2020 14:51
03-04-2020 12:13,03-04-2020 13:20
03-04-2020 12:13,03-04-2020 13:51
03-04-2020 12:21,03-04-2020 14:39
03-04-2020 12:21,03-04-2020 13:33
03-04-2020 12:21,03-04-2020 13:10
03-04-2020 12:21,03-04-2020 14:10
03-04-2020 12:34,03-04-2020 12:51
03-04-2020 12:34,03-04-2020 14:22
03-04-2020 12:34,03-04-2020 14:57
03-04-2020 12:34,03-04-2020 14:19
03-04-2020 12:38,03-04-2020 13:24
03-04-2020 12:38,03-04-2020 13:22
03-04-2020 12:38,03-04-2020 13:12
03-04-2020 12:44,03-04-2020 14:38
03-04-2020 12:44,03-04-2020 14:41
03-04-2020 12:59,03-04-2020 14:36
03-04-2020 12:59,03-04-2020 13:16
03-04-2020 13:10,03-04-2020 14:31
03-04-2020 13:10,03-04-2020 14:17
03-04-2020 13:10,03-04-2020 15:14
03-04-2020 13:10,03-04-2020 13:46
03-04-2020 13:18,03-04-2020 15:51
03-04-2020 13:30,03-04-2020 15:06
03-04-2020 13:30,03-04-2020 14:40
03-04-2020 13:30,03-04-2020 14:25
03-04-2020 13:30,03-04-2020 15:58
03-04-2020 13:30,03-04-2020 15:47
03-04-2020 13:30,03-04-2020 15:40
03-04-2020 13:30,03-04-2020 16:04
03-04-2020 13:30,03-04-2020 14:42
03-04-2020 13:30,03-04-2020 15:15
03-04-2020 13:30,03-04-2020 14:08
03-04-2020 13:30,03-04-2020 15:15
03-04-2020 13:30,03-04-2020 15:05
03-04-2020 13:30,03-04-2020 13:51
03-04-2020 13:30,03-04-2020 16:01
03-04-2020 13:30,03-04-2020 15:23
03-04-2020 13:30,03-04-2020 15:08
03-04-2020 13:41,03-04-2020 14:44
03-04-2020 13:41,03-04-2020 15:17
03-04-2020 13:41,03-04-2020 14:40
03-04-2020 13:41,03-04-2020 15:43
03-04-2020 13:41,03-04-2020 16:03
03-04-2020 13:41,03-04-2020 15:11
03-04-2020 13:43,03-04-2020 14:09
03-04-2020 13:43,03-04-2020 16:09
03-04-2020 13:47,03-04-2020 16:27
03-04-2020 13:47,03-04-2020 15:49
03-04-2020 13:47,03-04-2020 15:05
03-04-2020 13:49,03-04-2020 16:14
03-04-2020 13:54,03-04-2020 14:16
03-04-2020 13:55,03-04-2020 16:12
03-04-2020 13:55,03-04-2020 16:04
03-04-2020 13:55,03-04-2020 16:24
03-04-2020 13:55,03-04-2020 16:25
03-04-2020 14:05,03-04-2020 15:29
03-04-2020 14:05,03-04-2020 16:35
03-04-2020 14:05,03-04-2020 14:49
03-04-2020 14:05,03-04-2020 16:26
03-04-2020 14:05,03-04-2020 16:38
03-04-2020 14:05,03-04-2020 16:18
03-04-2020 14:05,03-04-2020 14:22
03-04-2020 14:05,03-04-2020 14:57
03-04-2020 14:05,03-04-2020 15:21
03-04-2020 14:05,03-04-2020 16:04
03-04-2020 14:05,03-04-2020 15:54
03-04-2020 14:05,03-04-2020 16:44
03-04-2020 14:05,03-04-2020 15:35
03-04-2020 14:20,03-04-2020 15:11
03-04-2020 14:20,03-04-2020 15:00
03-04-2020 14:20,03-04-2020 15:41
03-04-2020 14:20,03-04-2020 15:25
03-04-2020 14:30,03-04-2020 16:48
03-04-2020 14:30,03-04-2020 17:01
03-04-2020 14:40,03-04-2020 15:51
03-04-2020 14:40,03-04-2020 17:03
03-04-2020 14:40,03-04-2020 17:08
03-04-2020 14:48,03-04-2020 15:44
03-04-2020 14:48,03-04-2020 15:25
03-04-2020 14:53,03-04-2020 16:16
03-04-2020 15:02,03-04-2020 15:35
03-04-2020 15:03,03-04-2020 17:36
03-04-2020 15:03,03-04-2020 15:49
03-04-2020 15:04,03-04-2020 17:22
03-04-2020 15:04,03-04-2020 16:01
03-04-2020 15:04,03-04-2020 15:51
03-04-2020 15:04,03-04-2020 15:27
03-04-2020 15:04,03-04-2020 17:32
03-04-2020 15:04,03-04-2020 16:43
03-04-2020 15:04,03-04-2020 16:16
03-04-2020 15:04,03-04-2020 17:43
03-04-2020 15:04,03-04-2020 16:29
03-04-2020 15:14,03-04-2020 16:01
03-04-2020 15:14,03-04-2020 16:19
03-04-2020 15:17,03-04-2020 15:58
03-04-2020 15:17,03-04-2020 17:36
03-04-2020 15:17,03-04-2020 16:58
03-04-2020 15:32,03-04-2020 17:34
03-04-2020 15:39,03-04-2020 17:23
03-04-2020 15:39,03-04-2020 16:16
03-04-2020 15:40,03-04-2020 15:58
03-04-2020 15:40,03-04-2020 17:48
03-04-2020 15:40,03-04-2020 16:47
03-04-2020 15:43,03-04-2020 18:14
03-04-2020 15:43,03-04-2020 16:32
03-04-2020 15:47,03-04-2020 17:45
03-04-2020 15:47,03-04-2020 16:24
03-04-2020 15:47,03-04-2020 16:58
03-04-2020 15:47,03-04-2020 17:35
03-04-2020 15:55,03-04-2020 17:36
03-04-2020 15:55,03-04-2020 17:10
03-04-2020 15:55,03-04-2020 17:45
03-04-2020 16:06,03-04-2020 17:43
03-04-2020 16:11,03-04-2020 17:39
03-04-2020 16:15,03-04-2020 18:08
03-04-2020 16:18,03-04-2020 17:55
03-04-2020 16:18,03-04-2020 17:35
03-04-2020 16:18,03-04-2020 17:05
03-04-2020 16:33,03-04-2020 17:10
03-04-2020 16:33,03-04-2020 19:06
03-04-2020 16:47,03-04-2020 17:14
03-04-2020 16:48,03-04-2020 17:29
03-04-2020 16:48,03-04-2020 19:04
03-04-2020 16:48,03-04-2020 17:28
03-04-2020 16:58,03-04-2020 17:49
03-04-2020 16:58,03-04-2020 17:51
03-04-2020 17:08,03-04-2020 17:59
03-04-2020 17:08,03-04-2020 17:51
03-04-2020 17:08,03-04-2020 18:54
03-04-2020 17:15,03-04-2020 19:46
03-04-2020 17:15,03-04-2020 17:38
03-04-2020 17:25,03-04-2020 18:12
03-04-2020 17:25,03-04-2020 19:17
03-04-2020 17:25,03-04-2020 19:36
03-04-2020 17:25,03-04-2020 18:22
03-04-2020 17:26,03-04-2020 19:58
03-04-2020 17:26,03-04-2020 18:17
03-04-2020 17:26,03-04-2020 19:55
03-04-2020 17:29,03-04-2020 19:47
03-04-2020 17:40,03-04-2020 18:13
03-04-2020 17:48,03-04-2020 20:16
03-04-2020 17:48,03-04-2020 18:26
03-04-2020 17:48,03-04-2020 19:45
03-04-2020 17:49,03-04-2020 18:38
03-04-2020 17:49,03-04-2020 19:33
03-04-2020 17:54,03-04-2020 20:32
03-04-2020 18:01,03-04-2020 19:47
03-04-2020 18:01,03-04-2020 19:33
03-04-2020 18:13,03-04-2020 18:39
03-04-2020 18:13,03-04-2020 20:48
03-04-2020 18:13,03-04-2020 18:44
03-04-2020 18:16,03-04-2020 19:51
03-04-2020 18:18,03-04-2020 19:44
03-04-2020 18:20,03-04-2020 19:32
03-04-2020 18:31,03-04-2020 20:20
03-04-2020 18:31,03-04-2020 19:45
03-04-2020 18:31,03-04-2020 19:08
03-04-2020 18:31,03-04-2020 19:27
03-04-2020 18:31,03-04-2020 20:19
03-04-2020 18:31,03-04-2020 20:50
03-04-2020 18:31,03-04-2020 20:11
03-04-2020 18:37,03-04-2020 19:27
03-04-2020 18:37,03-04-2020 20:12
03-04-2020 18:37,03-04-2020 20:35
03-04-2020 18:37,03-04-2020 20:58
03-04-2020 18:37,03-04-2020 21:08
03-04-2020 18:37,03-04-2020 20:43
03-04-2020 18:37,03-04-2020 19:45
03-04-2020 18:37,03-04-2020 19:21
03-04-2020 18:37,03-04-2020 19:29
03-04-2020 18:37,03-04-2020 21:00
03-04-2020 18:37,03-04-2020 20:57
03-04-2020 18:48,03-04-2020 19:28
03-04-2020 18:48,03-04-2020 19:46
03-04-2020 18:48,03-04-2020 21:27
03-04-2020 18:48,03-04-2020 19:41
03-04-2020 18:48,03-04-2020 19:27
03-04-2020 18:48,03-04-2020 20:10
03-04-2020 18:48,03-04-2020 20:07
03-04-2020 18:48,03-04-2020 20:07
03-04-2020 18:48,03-04-2020 21:24
03-04-2020 19:03,03-04-2020 21:23
03-04-2020 19:03,03-04-2020 20:43
03-04-2020 19:03,03-04-2020 21:10
03-04-2020 19:14,03-04-2020 21:51
03-04-2020 19:14,03-04-2020 21:01
03-04-2020 19:14,03-04-2020 20:12
03-04-2020 19:14,03-04-2020 20:38
03-04-2020 19:25,03-04-2020 20:53
03-04-2020 19:25,03-04-2020 21:26
03-04-2020 19:25,03-04-2020 19:44
03-04-2020 19:29,03-04-2020 21:45
03-04-2020 19:29,03-04-2020 20:21
03-04-2020 19:29,03-04-2020 21:35
03-04-2020 19:29,03-04-2020 20:09
03-04-2020 19:29,03-04-2020 20:01
03-04-2020 19:29,03-04-2020 20:02
03-04-2020 19:41,03-04-2020 21:32
03-04-2020 19:41,03-04-2020 20:32
03-04-2020 19:41,03-04-2020 21:14
03-04-2020 19:41,03-04-2020 21:29
03-04-2020 19:47,03-04-2020 21:43
03-04-2020 19:47,03-04-2020 22:15
03-04-2020 19:47,03-04-2020 20:18
03-04-2020 19:47,03-04-2020 20:18
03-04-2020 19:47,03-04-2020 22:18
03-04-2020 19:59,03-04-2020 21:36
03-04-2020 19:59,03-04-2020 22:05
03-04-2020 20:12,03-04-2020 22:32
03-04-2020 20:12,03-04-2020 20:31
03-04-2020 20:12,03-04-2020 22:37
03-04-2020 20:12,03-04-2020 22:42
03-04-2020 20:24,03-04-2020 22:31
03-04-2020 20:24,03-04-2020 22:53
03-04-2020 20:37,03-04-2020 22:35
03-04-2020 20:50,03-04-2020 22:56
03-04-2020 20:50,03-04-2020 22:07
03-04-2020 20:58,03-04-2020 22:56
03-04-2020 21:07,03-04-2020 22:33
03-04-2020 21:07,03-04-2020 21:26
03-04-2020 21:07,03-04-2020 23:00
03-04-2020 21:07,03-04-2020 21:42
03-04-2020 21:07,03-04-2020 23:00
03-04-2020 21:07,03-04-2020 21:48
03-04-2020 21:07,03-04-2020 23:00
03-04-2020 21:07,03-04-2020 22:25
03-04-2020 21:09,03-04-2020 21:34
03-04-2020 21:09,03-04-2020 23:00
03-04-2020 21:09,03-04-2020 21:53
03-04-2020 21:09,03-04-2020 22:03
03-04-2020 21:09,03-04-2020 23:00
03-04-2020 21:09,03-04-2020 23:00
03-04-2020 21:09,03-04-2020 23:00
03-04-2020 21:21,03-04-2020 23:00
03-04-2020 21:28,03-04-2020 21:53
03-04-2020 21:28,03-04-2020 23:00
03-04-2020 21:29,03-04-2020 23:00
03-04-2020 21:29,03-04-2020 22:06
03-04-2020 21:29,03-04-2020 22:30
03-04-2020 21:42,03-04-2020 23:00
03-04-2020 21:42,03-04-2020 22:09
03-04-2020 21:42,03-04-2020 23:00
03-04-2020 21:54,03-04-2020 23:00
03-04-2020 21:56,03-04-2020 23:00
03-04-2020 21:56,03-04-2020 23:00
03-04-2020 21:56,03-04-2020 23:00
03-04-2020 21:56,03-04-2020 22:23
03-04-2020 21:56,03-04-2020 23:00
03-04-2020 21:56,03-04-2020 23:00
03-04-2020 21:59,03-04-2020 23:00
03-04-2020 22:06,03-04-2020 23:00
03-04-2020 22:06,03-04-2020 22:43
03-04-2020 22:12,03-04-2020 23:00
03-04-2020 22:26,03-04-2020 23:00
03-04-2020 22:26,03-04-2020 23:00
03-04-2020 22:34,03-04-2020 22:58
03-04-2020 22:34,03-04-2020 23:00
03-04-2020 22:34,03-04-2020 23:00
03-04-2020 22:37,03-04-2020 23:00
03-04-2020 22:37,03-04-2020 22:57
04-04-2020 08:00,04-04-2020 08:46
04-04-2020 08:00,04-04-2020 10:29
04-04-2020 08:05,04-04-2020 09:04
04-04-2020 08:05,04-04-2020 08:22
04-04-2020 08:05,04-04-2020 09:39
04-04-2020 08:20,04-04-2020 10:32
04-04-2020 08:31,04-04-2020 09:34
04-04-2020 08:37,04-04-2020 09:27
04-04-2020 08:37,04-04-2020 10:11
04-04-2020 08:37,04-04-2020 10:12
04-04-2020 08:37,04-04-2020 10:47
04-04-2020 08:52,04-04-2020 10:29
04-04-2020 08:52,04-04-2020 10:37
04-04-2020 08:59,04-04-2020 09:36
04-04-2020 09:05,04-04-2020 09:24
04-04-2020 09:10,04-04-2020 09:38
04-04-2020 09:10,04-04-2020 10:11
04-04-2020 09:10,04-04-2020 11:44
04-04-2020 09:10,04-04-2020 10:57
04-04-2020 09:22,04-04-2020 12:01
04-04-2020 09:22,04-04-2020 10:00
04-04-2020 09:22,04-04-2020 11:41
04-04-2020 09:22,04-04-2020 10:08
04-04-2020 09:23,04-04-2020 10:07
04-04-2020 09:23,04-04-2020 10:55
04-04-2020 09:28,04-04-2020 11:17
04-04-2020 09:28,04-04-2020 11:40
04-04-2020 09:28,04-04-2020 10:18
04-04-2020 09:28,04-04-2020 11:45
04-04-2020 09:28,04-04-2020 10:39
04-04-2020 09:28,04-04-2020 10:29
04-04-2020 09:28,04-04-2020 10:14
04-04-2020 09:28,04-04-2020 11:58
04-04-2020 09:28,04-04-2020 11:01
04-04-2020 09:28,04-04-2020 12:03
04-04-2020 09:43,04-04-2020 11:30
04-04-2020 09:43,04-04-2020 11:47
04-04-2020 09:47,04-04-2020 11:36
04-04-2020 09:47,04-04-2020 10:12
04-04-2020 09:47,04-04-2020 11:07
04-04-2020 09:47,04-04-2020 11:16
04-04-2020 09:53,04-04-2020 12:32
04-04-2020 10:02,04-04-2020 11:47
04-04-2020 10:02,04-04-2020 11:03
04-04-2020 10:02,04-04-2020 12:20
04-04-2020 10:16,04-04-2020 11:47
04-04-2020 10:16,04-04-2020 11:48
04-04-2020 10:16,04-04-2020 12:01
04-04-2020 10:22,04-04-2020 10:42
04-04-2020 10:22,04-04-2020 12:34
04-04-2020 10:22,04-04-2020 11:08
04-04-2020 10:22,04-04-2020 11:11
04-04-2020 10:26,04-04-2020 13:03
04-04-2020 10:26,04-04-2020 11:05
04-04-2020 10:26,04-04-2020 11:17
04-04-2020 10:26,04-04-2020 12:14
04-04-2020 10:29,04-04-2020 12:02
04-04-2020 10:31,04-04-2020 12:37
04-04-2020 10:40,04-04-2020 13:07
04-04-2020 10:40,04-04-2020 13:12
04-04-2020 10:43,04-04-2020 11:15
04-04-2020 10:43,04-04-2020 12:15
04-04-2020 10:43,04-04-2020 12:05
04-04-2020 10:45,04-04-2020 13:04
04-04-2020 10:45,04-04-2020 11:38
04-04-2020 11:00,04-04-2020 13:15
04-04-2020 11:00,04-04-2020 12:19
04-04-2020 11:00,04-04-2020 11:36
04-04-2020 11:00,04-04-2020 13:19
04-04-2020 11:04,04-04-2020 12:29
04-04-2020 11:04,04-04-2020 11:38
04-04-2020 11:04,04-04-2020 11:39
04-04-2020 11:04,04-04-2020 11:30
04-04-2020 11:04,04-04-2020 11:40
04-04-2020 11:04,04-04-2020 12:01
04-04-2020 11:04,04-04-2020 13:03
04-04-2020 11:19,04-04-2020 11:36
04-04-2020 11:19,04-04-2020 13:36
04-04-2020 11:19,04-04-2020 11:38
04-04-2020 11:19,04-04-2020 13:16
04-04-2020 11:24,04-04-2020 13:44
04-04-2020 11:24,04-04-2020 12:50
04-04-2020 11:24,04-04-2020 13:40
04-04-2020 11:36,04-04-2020 12:43
04-04-2020 11:43,04-04-2020 12:59
04-04-2020 11:54,04-04-2020 13:55
04-04-2020 11:54,04-04-2020 13:44
04-04-2020 12:01,04-04-2020 12:30
04-04-2020 12:01,04-04-2020 13:34
04-04-2020 12:01,04-04-2020 14:39
04-04-2020 12:01,04-04-2020 14:26
04-04-2020 12:01,04-04-2020 13:45
04-04-2020 12:13,04-04-2020 14:37
04-04-2020 12:13,04-04-2020 13:57
04-04-2020 12:13,04-04-2020 13:14
04-04-2020 12:13,04-04-2020 14:20
04-04-2020 12:13,04-04-2020 13:20
04-04-2020 12:19,04-04-2020 14:11
04-04-2020 12:22,04-04-2020 14:19
04-04-2020 12:35,04-04-2020 14:21
04-04-2020 12:35,04-04-2020 14:52
04-04-2020 12:35,04-04-2020 13:14
04-04-2020 12:35,04-04-2020 14:43
04-04-2020 12:35,04-04-2020 13:21
04-04-2020 12:35,04-04-2020 14:52
04-04-2020 12:43,04-04-2020 14:41
04-04-2020 12:53,04-04-2020 14:00
04-04-2020 12:53,04-04-2020 15:10
04-04-2020 12:53,04-04-2020 13:32
04-04-2020 12:53,04-04-2020 14:45
04-04-2020 12:57,04-04-2020 14:37
04-04-2020 12:57,04-04-2020 13:57
04-04-2020 12:57,04-04-2020 14:41
04-04-2020 12:57,04-04-2020 13:39
04-04-2020 12:57,04-04-2020 13:37
04-04-2020 12:59,04-04-2020 14:16
04-04-2020 12:59,04-04-2020 13:17
04-04-2020 13:00,04-04-2020 14:25
04-04-2020 13:10,04-04-2020 15:33
04-04-2020 13:10,04-04-2020 15:38
04-04-2020 13:10,04-04-2020 15:42
04-04-2020 13:10,04-04-2020 15:22
04-04-2020 13:22,04-04-2020 15:11
04-04-2020 13:22,04-04-2020 15:23
04-04-2020 13:22,04-04-2020 13:59
04-04-2020 13:22,04-04-2020 14:11
04-04-2020 13:31,04-04-2020 14:20
04-04-2020 13:31,04-04-2020 14:39
04-04-2020 13:31,04-04-2020 16:06
04-04-2020 13:31,04-04-2020 14:29
04-04-2020 13:31,04-04-2020 14:56
04-04-2020 13:31,04-04-2020 13:56
04-04-2020 13:31,04-04-2020 15:19
04-04-2020 13:34,04-04-2020 14:51
04-04-2020 13:34,04-04-2020 14:00
04-04-2020 13:34,04-04-2020 15:11
04-04-2020 13:34,04-04-2020 14:55
04-04-2020 13:34,04-04-2020 14:45
04-04-2020 13:34,04-04-2020 15:11
04-04-2020 13:34,04-04-2020 15:47
04-04-2020 13:34,04-04-2020 14:06
04-04-2020 13:34,04-04-2020 15:40
04-04-2020 13:46,04-04-2020 15:54
04-04-2020 13:46,04-04-2020 15:46
04-04-2020 13:46,04-04-2020 16:02
04-04-2020 13:46,04-04-2020 15:15
04-04-2020 13:46,04-04-2020 14:41
04-04-2020 13:46,04-04-2020 14:31
04-04-2020 13:46,04-04-2020 16:00
04-04-2020 13:46,04-04-2020 14:57
04-04-2020 13:51,04-04-2020 16:10
04-04-2020 13:59,04-04-2020 15:18
04-04-2020 13:59,04-04-2020 16:22
04-04-2020 13:59,04-04-2020 16:21
04-04-2020 13:59,04-04-2020 15:24
04-04-2020 13:59,04-04-2020 14:26
04-04-2020 13:59,04-04-2020 16:37
04-04-2020 13:59,04-04-2020 14:15
04-04-2020 13:59,04-04-2020 14:27
04-04-2020 14:02,04-04-2020 14:31
04-04-2020 14:16,04-04-2020 14:54
04-04-2020 14:16,04-04-2020 16:51
04-04-2020 14:16,04-04-2020 16:55
04-04-2020 14:16,04-04-2020 16:46
04-04-2020 14:16,04-04-2020 16:44
04-04-2020 14:28,04-04-2020 15:35
04-04-2020 14:28,04-04-2020 17:01
04-04-2020 14:28,04-04-2020 15:05
04-04-2020 14:32,04-04-2020 14:55
04-04-2020 14:47,04-04-2020 15:17
04-04-2020 14:47,04-04-2020 15:53
04-04-2020 14:47,04-04-2020 15:45
04-04-2020 14:47,04-04-2020 15:50
04-04-2020 15:02,04-04-2020 15:29
04-04-2020 15:02,04-04-2020 16:50
04-04-2020 15:03,04-04-2020 15:56
04-04-2020 15:13,04-04-2020 15:43
04-04-2020 15:13,04-04-2020 16:44
04-04-2020 15:13,04-04-2020 17:13
04-04-2020 15:13,04-04-2020 16:45
04-04-2020 15:13,04-04-2020 16:11
04-04-2020 15:13,04-04-2020 16:59
04-04-2020 15:13,04-04-2020 16:06
04-04-2020 15:21,04-04-2020 16:03
04-04-2020 15:32,04-04-2020 16:21
04-04-2020 15:32,04-04-2020 16:37
04-04-2020 15:32,04-04-2020 17:25
04-04-2020 15:32,04-04-2020 17:26
04-04-2020 15:32,04-04-2020 16:24
04-04-2020 15:32,04-04-2020 17:37
04-04-2020 15:47,04-04-2020 16:30
04-04-2020 15:47,04-04-2020 16:36
04-04-2020 15:47,04-04-2020 16:04
04-04-2020 16:00,04-04-2020 17:26
04-04-2020 16:03,04-04-2020 16:30
04-04-2020 16:03,04-04-2020 16:41
04-04-2020 16:03,04-04-2020 18:34
04-04-2020 16:03,04-04-2020 16:28
04-04-2020 16:03,04-04-2020 18:14
04-04-2020 16:03,04-04-2020 16:48
04-04-2020 16:03,04-04-2020 16:42
04-04-2020 16:03,04-04-2020 18:33
04-04-2020 16:03,04-04-2020 16:21
04-04-2020 16:04,04-04-2020 18:40
04-04-2020 16:04,04-04-2020 18:00
04-04-2020 16:07,04-04-2020 17:42
04-04-2020 16:07,04-04-2020 18:04
04-04-2020 16:07,04-04-2020 17:00
04-04-2020 16:07,04-04-2020 17:24
04-04-2020 16:19,04-04-2020 18:46
04-04-2020 16:19,04-04-2020 18:53
04-04-2020 16:19,04-04-2020 17:32
04-04-2020 16:19,04-04-2020 18:15
04-04-2020 16:19,04-04-2020 17:00
04-04-2020 16:27,04-04-2020 16:43
04-04-2020 16:28,04-04-2020 19:00
04-04-2020 16:28,04-04-2020 16:59
04-04-2020 16:28,04-04-2020 18:10
04-04-2020 16:28,04-04-2020 18:13
04-04-2020 16:28,04-04-2020 16:44
04-04-2020 16:28,04-04-2020 18:23
04-04-2020 16:28,04-04-2020 18:43
04-04-2020 16:36,04-04-2020 17:24
04-04-2020 16:36,04-04-2020 17:24
04-04-2020 16:37,04-04-2020 17:35
04-04-2020 16:37,04-04-2020 16:55
04-04-2020 16:37,04-04-2020 18:18
04-04-2020 16:46,04-04-2020 17:53
04-04-2020 16:46,04-04-2020 18:49
04-04-2020 16:48,04-04-2020 18:14
04-04-2020 16:48,04-04-2020 19:26
04-04-2020 17:01,04-04-2020 17:58
04-04-2020 17:04,04-04-2020 19:20
04-04-2020 17:04,04-04-2020 18:32
04-04-2020 17:04,04-04-2020 19:25
04-04-2020 17:04,04-04-2020 19:02
04-04-2020 17:04,04-04-2020 17:56
04-04-2020 17:04,04-04-2020 18:14
04-04-2020 17:04,04-04-2020 19:12
04-04-2020 17:18,04-04-2020 19:48
04-04-2020 17:30,04-04-2020 19:37
04-04-2020 17:30,04-04-2020 19:44
04-04-2020 17:30,04-04-2020 18:10
04-04-2020 17:35,04-04-2020 19:26
04-04-2020 17:49,04-04-2020 18:11
04-04-2020 18:02,04-04-2020 19:32
04-04-2020 18:12,04-04-2020 19:32
04-04-2020 18:12,04-04-2020 20:26
04-04-2020 18:23,04-04-2020 19:22
04-04-2020 18:23,04-04-2020 18:59
04-04-2020 18:31,04-04-2020 20:59
04-04-2020 18:32,04-04-2020 19:22
04-04-2020 18:32,04-04-2020 19:16
04-04-2020 18:32,04-04-2020 19:18
04-04-2020 18:32,04-04-2020 19:20
04-04-2020 18:32,04-04-2020 19:54
04-04-2020 18:32,04-04-2020 19:08
04-04-2020 18:37,04-04-2020 19:00
04-04-2020 18:37,04-04-2020 21:00
04-04-2020 18:37,04-04-2020 20:28
04-04-2020 18:37,04-04-2020 20:53
04-04-2020 18:37,04-04-2020 18:52
04-04-2020 18:37,04-04-2020 19:43
04-04-2020 18:37,04-04-2020 20:55
04-04-2020 18:37,04-04-2020 21:08
04-04-2020 18:49,04-04-2020 19:32
04-04-2020 18:49,04-04-2020 19:59
04-04-2020 18:49,04-04-2020 19:14
04-04-2020 18:49,04-04-2020 20:54
04-04-2020 18:51,04-04-2020 21:23
04-04-2020 18:54,04-04-2020 20:56
04-04-2020 18:55,04-04-2020 21:27
04-04-2020 18:55,04-04-2020 19:46
04-04-2020 18:55,04-04-2020 19:49
04-04-2020 18:55,04-04-2020 19:11
04-04-2020 18:57,04-04-2020 19:30
04-04-2020 19:09,04-04-2020 19:24
04-04-2020 19:09,04-04-2020 20:18
04-04-2020 19:09,04-04-2020 21:22
04-04-2020 19:20,04-04-2020 20:03
04-04-2020 19:20,04-04-2020 20:08
04-04-2020 19:26,04-04-2020 21:47
04-04-2020 19:37,04-04-2020 21:28
04-04-2020 19:49,04-04-2020 20:45
04-04-2020 19:49,04-04-2020 20:48
04-04-2020 19:49,04-04-2020 20:14
